x,y,VBM,CBM,BandGap
13.0,8.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
14.0,8.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
15.0,8.0,-1.0427024314326958,0.7420236583126205,1.7847260897453163
16.0,8.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
17.0,8.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
18.0,8.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
19.0,8.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
20.0,8.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
21.0,8.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
22.0,8.0,-1.0429158509445644,0.741954784567618,1.7848706355121824
23.0,8.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
24.0,8.0,-1.0429158509445644,0.741954784567618,1.7848706355121824
25.0,8.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
26.0,8.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
27.0,8.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
28.0,8.0,-1.0404274735126784,0.7422167139013969,1.7826441874140753
29.0,8.0,-1.0404532619114746,0.7422174551034598,1.7826707170149345
30.0,8.0,-1.0408752459839075,0.7422293534867216,1.783104599470629
31.0,8.0,-1.0407153836177976,0.7422248404940189,1.7829402241118166
32.0,8.0,-1.0407703905857941,0.7422263760978451,1.7829967666836393
33.0,8.0,-1.0414441869513,0.7422453790619777,1.7836895660132779
1.0,9.0,-1.0404532619114746,0.7422174551034598,1.7826707170149345
2.0,9.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
3.0,9.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
4.0,9.0,-1.0428029863033783,0.7419927537025877,1.784795740005966
5.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
6.0,9.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
7.0,9.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
8.0,9.0,-1.0431247242305761,0.7418826570510035,1.7850073812815797
9.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
10.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
11.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
12.0,9.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
13.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
14.0,9.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
15.0,9.0,-1.0429445794657606,0.7419450053122074,1.784889584777968
16.0,9.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
17.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
18.0,9.0,-1.0428029863033783,0.7419927537025877,1.784795740005966
19.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
20.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
21.0,9.0,-1.0429445794657606,0.7419450053122074,1.784889584777968
22.0,9.0,-1.0423912960122699,0.7421058214121463,1.7844971174244162
23.0,9.0,-1.0425477300087682,0.7420650226540026,1.7846127526627709
24.0,9.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
25.0,9.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
26.0,9.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
27.0,9.0,-1.0425477300087682,0.7420650226540026,1.7846127526627709
28.0,9.0,-1.0428029863033783,0.7419927537025877,1.784795740005966
29.0,9.0,-1.0406371884004038,0.7422226431470901,1.7828598315474937
30.0,9.0,-1.04090188781379,0.7422300930787933,1.7831319808925832
31.0,9.0,-1.0411150217931875,0.7422360909971515,1.783351112790339
